        1 0.059365748365390769 
      0.1 0.00061736344098611839 
     0.01 6.1728477351308264e-06 
    0.001 6.172836347628774e-08 
   0.0001 6.1724730882062318e-10 
    1e-05 7.7348127902610031e-12 
    1e-06 8.9184770679651137e-12 
    1e-07 1.7545193076173859e-10 
    1e-08 5.7265670538875213e-09 
    1e-09 2.7580123629356024e-08 
    1e-10 2.7580123684867175e-08 
    1e-11 2.7580123684867175e-08 
    1e-12 6.664096160119426e-05 
    1e-13 0.0002664259457863527 
    1e-14 0.0002664259457863527 
    1e-15 0.00026642594578640821 
    1e-16 0.33333333333333331 
